Reporting Date	Sale Month	Store	Artist	Title	ISRC	UPC	Quantity	Team Percentage	Song/Album	Country of Sale	Songwriter Royalties Withheld	Earnings (USD)
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	34	75	Song	DK	0	0.12809830
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	RS	0	0.00090468
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PE	0	0.00002326
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	HR	0	0.00627761
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	13	75	Song	AT	0	0.04151531
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	77	75	Song	ZA	0	0.02824065
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	6	75	Song	SG	0	0.00969558
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	12	75	Song	HK	0	0.04188924
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	12	75	Song	CL	0	0.00779058
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	8	75	Song	SA	0	0.01346335
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	23	75	Song	TW	0	0.02845174
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	IL	0	0.01399841
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	7	75	Song	AR	0	0.00740803
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	11	75	Song	PK	0	0.00430024
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	BG	0	0.00353256
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	53	75	Song	NZ	0	0.18344314
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	6	75	Song	ID	0	0.00364715
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	AL	0	0.00001034
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	19	75	Song	BE	0	0.06242891
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	LU	0	0.01425775
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	31	75	Song	PL	0	0.04584829
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	19	75	Song	HU	0	0.02350357
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	403	75	Song	AU	0	0.94206077
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	19	75	Song	JP	0	0.05883087
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	18	75	Song	GR	0	0.04253200
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	240	75	Song	DE	0	0.83155547
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	16	75	Song	SE	0	0.05948310
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	BD	0	0.00069186
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	8	75	Song	VN	0	0.00455011
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	54	75	Song	BR	0	0.06909424
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	6	75	Song	FI	0	0.02748675
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	AE	0	0.00550907
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	47	75	Song	NL	0	0.18365251
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	CZ	0	0.01025390
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	11	75	Song	NO	0	0.04380889
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	217	75	Song	CA	0	0.54258450
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	30	75	Song	CH	0	0.14098955
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	7	75	Song	LV	0	0.01779117
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	TH	0	0.00435711
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	CY	0	0.01016429
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	23	75	Song	IE	0	0.11125834
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	41	75	Song	PT	0	0.07603098
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	25	75	Song	ES	0	0.05756777
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	22	75	Song	IT	0	0.03798017
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	8	75	Song	SK	0	0.00914846
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	IS	0	0.02686122
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	EE	0	0.00621644
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	293	75	Song	FR	0	0.80038884
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	14	75	Song	RO	0	0.01869585
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	12	75	Song	MY	0	0.01020737
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	LT	0	0.00690313
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	IQ	0	0.00408450
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	CR	0	0.00997574
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	OM	0	0.00185025
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	UZ	0	0.00333225
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	GH	0	0.00053175
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	AZ	0	0.00204000
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	TZ	0	0.00084750
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	KH	0	0.00332250
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	63	75	Song	IN	0	0.02809273
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SC	0	0.00142050
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	TT	0	0.00202500
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	MW	0	0.00041025
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	24	75	Song	PA	0	0.03232198
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	KZ	0	0.00290400
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	TN	0	0.00129375
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	CM	0	0.00212775
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	11	75	Song	EC	0	0.01021799
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	MZ	0	0.00282375
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	25	75	Song	NG	0	0.00483075
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	FJ	0	0.00690075
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	15	75	Song	MA	0	0.01311599
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	19	75	Song	UA	0	0.00482175
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	5	75	Song	DO	0	0.01137899
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	11	75	Song	EG	0	0.01327499
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SZ	0	0.00128775
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	PY	0	0.00474300
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	MD	0	0.00114975
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1395	75	Song	US	0	4.02949167
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	5	75	Song	BY	0	0.00314850
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	UG	0	0.00242625
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	ZW	0	0.00048075
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	6	75	Song	KR	0	0.01459574
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	8	75	Song	GN	0	0.00416025
2025-06-25	2025-04	Spotify	Anfa Rose	twisted	QT3EY2482721	199093727045	129	75	Song	GB	0	0.52012479
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	CA	0	0.00319173
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	FR	0	0.01502153
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	DK	0	0.00642113
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	5	75	Song	SE	0	0.07877540
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	KW	0	0.00512860
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SA	0	0.00603687
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	JP	0	0.00263887
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	TW	0	0.00314343
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PE	0	0.00113899
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	US	0	0.02127770
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	IN	0	0.00048045
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PT	0	0.00565306
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	TH	0	0.00096121
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	18	75	Song	US	0	0.14073186
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PH	0	0.00257913
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	AR	0	0.00074656
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	KZ	0	0.00216436
2025-06-27	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	MX	0	0.00192244
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	MX	0	0.00210062
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	IN	0	0.00060057
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	GB	0	0.01816002
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	RO	0	0.00953852
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	BR	0	0.00774471
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SG	0	0.00523203
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	TR	0	0.00080153
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	TW	0	0.00392928
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	21	75	Song	US	0	0.13738984
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	FR	0	0.00932794
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	HU	0	0.00271171
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PH	0	0.00135328
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	CA	0	0.02232294
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	RS	0	0.00171514
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	PK	0	0.00086339
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	ZA	0	0.00251516
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	5	75	Song	AU	0	0.00222695
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	US	0	0.00053393
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	22	75	Song	US	0	0.00398510
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	KW	0	0.00002911
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	JP	0	0.00012305
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	AE	0	0.00007473
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	US	0	0.00172064
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	RO	0	0.00021609
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	SA	0	0.00004952
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	NZ	0	0.00008734
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	3	75	Song	FR	0	0.00024550
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	EG	0	0.00002581
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	DK	0	0.00004982
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	CA	0	0.00087758
2025-06-28	2025-05	YouTube (ContentID)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	DE	0	0.00103574
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted	QT3EY2482721	199093727045	1	75	Song	IN	0	0.00098913
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted	QT3EY2482721	199093727045	2	75	Song	US	0	0.01142206
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted	QT3EY2482721	199093727045	4	75	Song	GB	0	0.00857757
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	14	100	Song	GB	0	0.07195813
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	RU	0	0.00368776
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	SA	0	0.01024796
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	UA	0	0.00162301
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	39	100	Song	US	0	0.26141232
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	LT	0	0.00011718
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	13	100	Song	NL	0	0.05254148
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	8	100	Song	PL	0	0.02386745
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	3	100	Song	DK	0	0.01225654
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	9	100	Song	TR	0	0.00630576
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	7	100	Song	PH	0	0.00900888
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	SE	0	0.00900314
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	5	100	Song	NZ	0	0.02326548
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	PT	0	0.00636090
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	3	100	Song	BR	0	0.00630806
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	TW	0	0.00483530
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	3	100	Song	BE	0	0.01102388
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	3	100	Song	IT	0	0.01445534
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	25	100	Song	DE	0	0.08601979
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	10	100	Song	ZA	0	0.00270772
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	ES	0	0.00040553
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	ID	0	0.00001493
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	24	100	Song	FR	0	0.09306882
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	VN	0	0.00002987
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	IE	0	0.00660560
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	CL	0	0.00224590
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	31	100	Song	AU	0	0.09165350
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	10	100	Song	MX	0	0.00952355
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	6	100	Song	NO	0	0.01893451
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	6	100	Song	RO	0	0.01150867
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	SG	0	0.01018525
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	AT	0	0.00274104
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	43	100	Song	CA	0	0.12046194
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	MY	0	0.00095235
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	IS	0	0.00435050
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	4	100	Song	EG	0	0.00008300
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	7	100	Song	IN	0	0.00457900
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	CR	0	0.00332500
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	16	100	Song	NG	0	0.00196100
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	KE	0	0.00004000
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	MA	0	0.00466800
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	OM	0	0.00681100
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	109	100	Song	US	0	0.43939872
2025-06-25	2025-04	Spotify	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	26	100	Song	GB	0	0.15934563
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	CA	0	0.00575112
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	2	100	Song	RO	0	0.00596651
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	6	100	Song	US	0	0.04892216
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	GT	0	0.00323798
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	3	100	Song	JP	0	0.01870698
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	FR	0	0.01243725
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	US	0	0.01177448
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted (SPEDUP)	QZFYX2522382	199091686351	1	100	Song	GB	0	0.00365504
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	GB	0	0.00695092
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	MX	0	0.00350335
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	RO	0	0.00535593
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	TR	0	0.00150623
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	SZ	0	0.00350002
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	24	100	Song	US	0	0.12952266
2025-06-01	2025-04	Apple Music	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	ZA	0	0.00785382
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	DE	0	0.03851157
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	13	100	Song	US	0	0.11149034
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	FR	0	0.01243725
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	ZA	0	0.00865473
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	DK	0	0.02444263
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	CA	0	0.01869324
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	NG	0	0.00020274
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	HK	0	0.00635317
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	KR	0	0.01237462
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	AU	0	0.01236593
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	NZ	0	0.01531321
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	2	100	Song	SA	0	0.01573134
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	3	100	Song	TW	0	0.01875783
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	4	100	Song	MY	0	0.01250824
2025-06-27	2025-05	YouTube (Red)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	SE	0	0.02625847
2025-06-28	2025-05	YouTube (Ads)	Anfa Rose	twisted (SLOWED)	QZFYX2546548	199091684517	1	100	Song	CA	0	0.00670449
